Time (h);ΔE (V)
379.6186;-0.1697
379.63527;-0.1741
379.65193;-0.1783
379.6686;-0.182
379.68527;-0.1857
379.70193;-0.1893
379.7186;-0.1927
379.73527;-0.1961
379.75193;-0.1993
379.7686;-0.2023
379.78527;-0.2054
379.80193;-0.2083
379.8186;-0.2114
379.83527;-0.2142
379.85193;-0.217
379.8686;-0.2198
379.88527;-0.2224
379.90193;-0.2251
379.9186;-0.2276
379.93527;-0.23
379.95193;-0.2327
379.9686;-0.2352
379.9811;-0.2372
379.9811;0.0822
379.98165;0.0876
379.98249;0.093
379.98415;0.0983
379.9861;0.1034
379.98915;0.1085
379.99249;0.1136
379.99693;0.1187
380.00277;0.1239
380.00915;0.129
380.01665;0.1341
380.02554;0.1392
380.03582;0.1443
380.04721;0.1494
380.05999;0.1545
380.07388;0.1597
380.08971;0.1648
380.10638;0.1696
380.12304;0.1741
380.13971;0.1784
380.15638;0.1824
380.17304;0.1863
380.18971;0.1897
380.20638;0.1931
380.22304;0.1966
380.23971;0.1998
380.25638;0.2029
380.27304;0.2059
380.28971;0.209
380.30638;0.2117
380.32304;0.2147
380.33971;0.2175
380.35638;0.2203
380.37304;0.2231
380.38971;0.2257
380.40638;0.2283
380.42304;0.231
380.43971;0.2336
380.45638;0.2359
380.47304;0.2384
380.4811;0.2396
380.4811;-0.0783
380.48165;-0.0834
380.48249;-0.0885
380.48388;-0.0936
380.4861;-0.0987
380.4886;-0.1039
380.49193;-0.109
380.49638;-0.1141
380.50165;-0.1192
380.50777;-0.1243
380.51499;-0.1294
380.5236;-0.1345
380.53332;-0.1397
380.54443;-0.1448
380.55665;-0.1499
380.57054;-0.155
380.5861;-0.1601
380.60277;-0.1651
380.61943;-0.1699
380.6361;-0.1742
380.65277;-0.1784
380.66943;-0.1821
380.6861;-0.1859
380.70277;-0.1896
380.71943;-0.193
380.7361;-0.1962
380.75277;-0.1995
380.76943;-0.2024
380.7861;-0.2055
380.80277;-0.2085
380.81943;-0.2114
380.8361;-0.2142
380.85277;-0.2172
380.86943;-0.2198
380.8861;-0.2226
380.90277;-0.2252
380.91943;-0.2277
380.9361;-0.2302
380.95277;-0.2328
380.96943;-0.2353
380.9811;-0.237
380.9811;0.0817
380.98165;0.0873
380.98249;0.0925
380.98388;0.0977
380.98582;0.1028
380.9886;0.1079
380.99221;0.113
380.99638;0.1181
381.00193;0.1232
381.00832;0.1283
381.01582;0.1335
381.02443;0.1386
381.03443;0.1437
381.04554;0.1488
381.05832;0.1539
381.07221;0.159
381.08777;0.1642
381.10443;0.169
381.1211;0.1736
381.13777;0.1778
381.15443;0.182
381.1711;0.1859
381.18777;0.1893
381.20443;0.1928
381.2211;0.1961
381.23777;0.1995
381.25443;0.2026
381.2711;0.2057
381.28777;0.2086
381.30443;0.2116
381.3211;0.2144
381.33777;0.2172
381.35443;0.22
381.3711;0.2227
381.38777;0.2254
381.40443;0.228
381.4211;0.2307
381.43777;0.2333
381.45443;0.2356
381.4711;0.2381
381.4811;0.2396
381.4811;-0.0781
381.48165;-0.0834
381.48249;-0.0885
381.48388;-0.0936
381.48582;-0.0987
381.4886;-0.1039
381.49193;-0.109
381.49638;-0.1141
381.50165;-0.1192
381.50777;-0.1243
381.51499;-0.1294
381.5236;-0.1345
381.53304;-0.1397
381.54415;-0.1448
381.55638;-0.1499
381.56999;-0.155
381.58554;-0.1601
381.60221;-0.1651
381.61888;-0.1699
381.63554;-0.1742
381.65221;-0.1783
381.66888;-0.1821
381.68554;-0.1859
381.70221;-0.1894
381.71888;-0.1928
381.73554;-0.1962
381.75221;-0.1995
381.76888;-0.2024
381.78554;-0.2055
381.80221;-0.2085
381.81888;-0.2114
381.83554;-0.2144
381.85221;-0.217
381.86888;-0.2198
381.88554;-0.2226
381.90221;-0.2251
381.91888;-0.2277
381.93554;-0.2302
381.95221;-0.2327
381.96888;-0.2352
381.9811;-0.237
381.9811;0.0815
381.98165;0.0867
381.98221;0.0918
381.9836;0.0969
381.98554;0.102
381.98804;0.1071
381.99138;0.1122
381.99554;0.1173
382.0011;0.1225
382.00721;0.1276
382.01443;0.1327
382.02304;0.1378
382.03249;0.1429
382.04388;0.148
382.0561;0.1531
382.06999;0.1583
382.08527;0.1634
382.10193;0.1682
382.1186;0.1728
382.13527;0.1773
382.15193;0.1814
382.1686;0.1852
382.18527;0.189
382.20193;0.1924
382.2186;0.1958
382.23527;0.1989
382.25193;0.2021
382.2686;0.2052
382.28527;0.2082
382.30193;0.2111
382.3186;0.2139
382.33527;0.2167
382.35193;0.2196
382.3686;0.2223
382.38527;0.2251
382.40193;0.2277
382.4186;0.2303
382.43527;0.2328
382.45193;0.2353
382.4686;0.2378
382.4811;0.2396
382.4811;-0.0784
382.48165;-0.0836
382.48249;-0.0887
382.48415;-0.0938
382.4861;-0.0989
382.4886;-0.104
382.49221;-0.1091
382.49638;-0.1142
382.50165;-0.1194
382.50804;-0.1245
382.51499;-0.1296
382.52388;-0.1347
382.5336;-0.1398
382.54443;-0.1449
382.55693;-0.15
382.57054;-0.1552
382.5861;-0.1603
382.60277;-0.1652
382.61943;-0.17
382.6361;-0.1744
382.65277;-0.1784
382.66943;-0.1821
382.6861;-0.186
382.70277;-0.1896
382.71943;-0.193
382.7361;-0.1962
382.75277;-0.1995
382.76943;-0.2024
382.7861;-0.2057
382.80277;-0.2086
382.81943;-0.2114
382.8361;-0.2144
382.85277;-0.2172
382.86943;-0.2198
382.8861;-0.2226
382.90277;-0.2252
382.91943;-0.2277
382.9361;-0.2302
382.95277;-0.2328
382.96943;-0.2353
382.9811;-0.237
382.9811;0.0814
382.98138;0.0865
382.98221;0.0916
382.9836;0.0967
382.98554;0.1018
382.98804;0.107
382.99138;0.1121
382.99554;0.1172
383.00082;0.1223
383.00721;0.1274
383.01415;0.1325
383.02277;0.1376
383.03221;0.1428
383.04332;0.1479
383.05582;0.153
383.06971;0.1581
383.08443;0.1632
383.1011;0.168
383.11777;0.1728
383.13443;0.1772
383.1511;0.1812
383.16777;0.1851
383.18443;0.1888
383.2011;0.1922
383.21777;0.1956
383.23443;0.1989
383.2511;0.202
383.26777;0.2051
383.28443;0.208
383.3011;0.211
383.31777;0.2138
383.33443;0.2167
383.3511;0.2195
383.36777;0.2223
383.38443;0.2251
383.4011;0.2276
383.41777;0.2302
383.43443;0.2328
383.4511;0.2353
383.46777;0.2376
383.4811;0.2396
383.4811;-0.0777
383.48165;-0.0832
383.48249;-0.0885
383.48388;-0.0936
383.48582;-0.0987
383.4886;-0.1039
383.49193;-0.109
383.49638;-0.1141
383.50165;-0.1192
383.50777;-0.1243
383.51499;-0.1294
383.5236;-0.1345
383.53304;-0.1397
383.54388;-0.1448
383.5561;-0.1499
383.56971;-0.155
383.58527;-0.1601
383.60193;-0.1651
383.6186;-0.1699
383.63527;-0.1742
383.65193;-0.1784
383.6686;-0.1821
383.68527;-0.1859
383.70193;-0.1894
383.7186;-0.1928
383.73527;-0.1962
383.75193;-0.1995
383.7686;-0.2024
383.78527;-0.2055
383.80193;-0.2085
383.8186;-0.2114
383.83527;-0.2144
383.85193;-0.217
383.8686;-0.2198
383.88527;-0.2224
383.90193;-0.2251
383.9186;-0.2276
383.93527;-0.23
383.95193;-0.2327
383.9686;-0.2352
383.9811;-0.237
383.9811;0.0822
383.98165;0.0876
383.98249;0.0929
383.98415;0.098
383.9861;0.1031
383.98888;0.1082
383.99249;0.1133
383.99665;0.1184
384.00221;0.1235
384.0086;0.1287
384.0161;0.1338
384.02499;0.1389
384.03499;0.144
384.04638;0.1491
384.05888;0.1542
384.07304;0.1594
384.08832;0.1645
384.10499;0.1691
384.12165;0.1738
384.13832;0.1781
384.15499;0.1821
384.17165;0.186
384.18832;0.1894
384.20499;0.193
384.22165;0.1964
384.23832;0.1997
384.25499;0.2028
384.27165;0.2059
384.28832;0.2088
384.30499;0.2117
384.32165;0.2145
384.33832;0.2173
384.35499;0.2201
384.37165;0.2229
384.38832;0.2255
384.40499;0.2282
384.42165;0.2308
384.43832;0.2334
384.45499;0.2359
384.47165;0.2383
384.4811;0.2398
384.4811;-0.0783
384.48165;-0.0836
384.48249;-0.0887
384.48388;-0.0938
384.4861;-0.0989
384.4886;-0.104
384.49221;-0.1091
384.49665;-0.1142
384.50165;-0.1194
384.50777;-0.1245
384.51499;-0.1296
384.5236;-0.1347
384.53332;-0.1398
384.54415;-0.1449
384.55665;-0.15
384.56999;-0.1552
384.58582;-0.1603
384.60249;-0.1652
384.61915;-0.17
384.63582;-0.1744
384.65249;-0.1786
384.66915;-0.1823
384.68582;-0.1862
384.70249;-0.1896
384.71915;-0.193
384.73582;-0.1964
384.75249;-0.1995
384.76915;-0.2026
384.78582;-0.2055
384.80249;-0.2085
384.81915;-0.2114
384.83582;-0.2144
384.85249;-0.2172
384.86915;-0.2198
384.88582;-0.2224
384.90249;-0.2251
384.91915;-0.2276
384.93582;-0.2302
384.95249;-0.2327
384.96915;-0.2353
384.9811;-0.237
384.9811;0.082
384.98165;0.0871
384.98249;0.0924
384.98388;0.0975
384.98582;0.1026
384.9886;0.1077
384.99193;0.1128
384.99638;0.118
385.00165;0.1231
385.00804;0.1282
385.01527;0.1333
385.02388;0.1384
385.03388;0.1435
385.04499;0.1487
385.05749;0.1538
385.07138;0.1589
385.08693;0.164
385.1036;0.1688
385.12027;0.1735
385.13693;0.1778
385.1536;0.1818
385.17027;0.1857
385.18693;0.1893
385.2036;0.1928
385.22027;0.1961
385.23693;0.1995
385.2536;0.2026
385.27027;0.2057
385.28693;0.2086
385.3036;0.2116
385.32027;0.2142
385.33693;0.2172
385.3536;0.2201
385.37027;0.2227
385.38693;0.2255
385.4036;0.228
385.42027;0.2308
385.43693;0.2333
385.4536;0.2358
385.47027;0.2383
385.4811;0.24
385.4811;-0.0786
385.48165;-0.0837
385.48249;-0.0888
385.48415;-0.0941
385.4861;-0.0992
385.48888;-0.1043
385.49221;-0.1094
385.49665;-0.1146
385.50193;-0.1197
385.50804;-0.1248
385.51527;-0.1299
385.52415;-0.135
385.53388;-0.1401
385.54471;-0.1452
385.55693;-0.1504
385.57054;-0.1555
385.58638;-0.1606
385.60304;-0.1656
385.61971;-0.1702
385.63638;-0.1745
385.65304;-0.1787
385.66971;-0.1824
385.68638;-0.1862
385.70304;-0.1897
385.71971;-0.1933
385.73638;-0.1966
385.75304;-0.1997
385.76971;-0.2028
385.78638;-0.2059
385.80304;-0.2088
385.81971;-0.2117
385.83638;-0.2147
385.85304;-0.2175
385.86971;-0.2201
385.88638;-0.2227
385.90304;-0.2252
385.91971;-0.2277
385.93638;-0.2303
385.95304;-0.233
385.96971;-0.2355
385.9811;-0.2372
385.9811;0.0817
385.98165;0.087
385.98221;0.0921
385.98388;0.0972
385.98554;0.1023
385.98832;0.1074
385.99165;0.1125
385.99582;0.1177
386.0011;0.1228
386.00721;0.1279
386.01471;0.133
386.02332;0.1381
386.03304;0.1432
386.04415;0.1483
386.05665;0.1535
386.07054;0.1586
386.08554;0.1637
386.10221;0.1685
386.11888;0.1731
386.13554;0.1775
386.15221;0.1817
386.16888;0.1855
386.18554;0.1891
386.20221;0.1925
386.21888;0.1958
386.23554;0.1992
386.25221;0.2024
386.26888;0.2055
386.28554;0.2085
386.30221;0.2114
386.31888;0.2142
386.33554;0.217
386.35221;0.2198
386.36888;0.2226
386.38554;0.2252
386.40221;0.228
386.41888;0.2305
386.43554;0.2331
386.45221;0.2355
386.46888;0.2379
386.4811;0.2398
386.4811;-0.0781
386.48165;-0.0836
386.48249;-0.0887
386.48415;-0.0939
386.4861;-0.0991
386.48888;-0.1042
386.49221;-0.1093
386.49665;-0.1144
386.50193;-0.1197
386.50804;-0.1248
386.51554;-0.1299
386.52415;-0.135
386.53388;-0.1401
386.54499;-0.1452
386.55721;-0.1504
386.5711;-0.1555
386.58665;-0.1606
386.60332;-0.1657
386.61999;-0.1702
386.63665;-0.1747
386.65332;-0.1787
386.66999;-0.1824
386.68665;-0.1863
386.70332;-0.1897
386.71999;-0.1931
386.73665;-0.1964
386.75332;-0.1997
386.76999;-0.2026
386.78665;-0.2057
386.80332;-0.2086
386.81999;-0.2117
386.83665;-0.2145
386.85332;-0.2173
386.86999;-0.22
386.88665;-0.2227
386.90332;-0.2252
386.91999;-0.2277
386.93665;-0.2303
386.95332;-0.2328
386.96999;-0.2355
386.9811;-0.2372
386.9811;0.082
386.98165;0.0876
386.98249;0.0927
386.98388;0.0978
386.9861;0.1029
386.9886;0.108
386.99221;0.1132
386.99665;0.1183
387.00221;0.1234
387.00832;0.1285
387.01582;0.1336
387.02443;0.1387
387.03499;0.1438
387.04582;0.149
387.05832;0.1541
387.07277;0.1592
387.08804;0.1643
387.10471;0.1691
387.12138;0.1736
387.13804;0.178
387.15471;0.1821
387.17138;0.1859
387.18804;0.1894
387.20471;0.1928
387.22138;0.1962
387.23804;0.1995
387.25471;0.2026
387.27138;0.2057
387.28804;0.2086
387.30471;0.2116
387.32138;0.2144
387.33804;0.2172
387.35471;0.22
387.37138;0.2227
387.38804;0.2254
387.40471;0.228
387.42138;0.2305
387.43804;0.2331
387.45471;0.2355
387.47138;0.2381
387.4811;0.2395
387.4811;-0.0775
387.48165;-0.0826
387.48249;-0.0877
387.48388;-0.0929
387.48582;-0.098
387.48832;-0.1031
387.49165;-0.1082
387.49582;-0.1133
387.50082;-0.1184
387.50693;-0.1235
387.51388;-0.1287
387.52249;-0.1338
387.53193;-0.1389
387.54249;-0.144
387.55471;-0.1491
387.56804;-0.1542
387.58332;-0.1594
387.59971;-0.1645
387.61638;-0.1691
387.63304;-0.1736
387.64971;-0.1776
387.66638;-0.1815
387.68304;-0.1852
387.69971;-0.1888
387.71638;-0.1922
387.73304;-0.1956
387.74971;-0.1989
387.76638;-0.202
387.78304;-0.2049
387.79971;-0.2079
387.81638;-0.211
387.83304;-0.2139
387.84971;-0.2167
387.86638;-0.2193
387.88304;-0.222
387.89971;-0.2246
387.91638;-0.2271
387.93304;-0.2297
387.94971;-0.2322
387.96638;-0.2348
387.9811;-0.237
387.9811;0.0815
387.98165;0.0867
387.98221;0.0918
387.9836;0.0969
387.98554;0.102
387.98804;0.1071
387.99138;0.1122
387.99582;0.1173
388.0011;0.1225
388.00721;0.1276
388.01443;0.1327
388.02277;0.1378
388.03249;0.1429
388.04388;0.148
388.0561;0.1531
388.06971;0.1583
388.08471;0.1634
388.10138;0.1682
388.11804;0.173
388.13471;0.1773
388.15138;0.1814
388.16804;0.1852
388.18471;0.1891
388.20138;0.1924
388.21804;0.1958
388.23471;0.199
388.25138;0.2021
388.26804;0.2052
388.28471;0.2082
388.30138;0.2113
388.31804;0.2139
388.33471;0.2169
388.35138;0.2196
388.36804;0.2223
388.38471;0.2251
388.40138;0.2277
388.41804;0.2303
388.43471;0.2328
388.45138;0.2353
388.46804;0.2378
388.4811;0.2398
388.4811;-0.0778
388.48165;-0.0832
388.48249;-0.0885
388.48388;-0.0936
388.4861;-0.0987
388.4886;-0.1039
388.49193;-0.109
388.49638;-0.1141
388.50138;-0.1192
388.50749;-0.1243
388.51471;-0.1294
388.5236;-0.1345
388.53304;-0.1397
388.54388;-0.1448
388.5561;-0.1499
388.56971;-0.155
388.58527;-0.1601
388.60165;-0.1652
388.61832;-0.1699
388.63499;-0.1742
388.65165;-0.1784
388.66832;-0.1823
388.68499;-0.186
388.70165;-0.1896
388.71832;-0.193
388.73499;-0.1962
388.75165;-0.1995
388.76832;-0.2024
388.78499;-0.2055
388.80165;-0.2085
388.81832;-0.2114
388.83499;-0.2142
388.85165;-0.217
388.86832;-0.2198
388.88499;-0.2226
388.90165;-0.2252
388.91832;-0.2276
388.93499;-0.2302
388.95165;-0.2327
388.96832;-0.2353
388.9811;-0.2372
388.9811;0.0823
388.98165;0.0877
388.98249;0.0929
388.98388;0.0981
388.9861;0.1032
388.98888;0.1084
388.99221;0.1135
388.99665;0.1186
389.00221;0.1237
389.0086;0.1288
389.0161;0.1339
389.02471;0.139
389.03499;0.1442
389.04638;0.1493
389.05888;0.1544
389.07304;0.1595
389.0886;0.1646
389.10527;0.1694
389.12193;0.1739
389.1386;0.1784
389.15527;0.1824
389.17193;0.1862
389.1886;0.1897
389.20527;0.1931
389.22193;0.1966
389.2386;0.1998
389.25527;0.2031
389.27193;0.206
389.2886;0.2091
389.30527;0.2119
389.32193;0.2147
389.3386;0.2175
389.35527;0.2204
389.37193;0.2231
389.3886;0.2257
389.40527;0.2283
389.42193;0.231
389.4386;0.2336
389.45527;0.2359
389.47193;0.2384
389.4811;0.2398
389.4811;-0.078
389.48165;-0.0834
389.48249;-0.0887
389.48415;-0.0939
389.4861;-0.0991
389.48888;-0.1042
389.49221;-0.1093
389.49665;-0.1144
389.50193;-0.1195
389.50804;-0.1246
389.51527;-0.1297
389.52415;-0.1349
389.53388;-0.14
389.54443;-0.1451
389.55693;-0.1502
389.57054;-0.1553
389.5861;-0.1604
389.60277;-0.1654
389.61943;-0.1702
389.6361;-0.1745
389.65277;-0.1786
389.66943;-0.1824
389.6861;-0.186
389.70277;-0.1897
389.71943;-0.1931
389.7361;-0.1966
389.75277;-0.1997
389.76943;-0.2026
389.7861;-0.2055
389.80277;-0.2086
389.81943;-0.2116
389.8361;-0.2144
389.85277;-0.2172
389.86943;-0.22
389.8861;-0.2226
389.90277;-0.2252
389.91943;-0.2277
389.9361;-0.2302
389.95277;-0.2328
389.96943;-0.2355
389.9811;-0.2372
389.9811;0.082
389.98165;0.0874
389.98249;0.0927
389.98388;0.098
389.9861;0.1031
389.9886;0.1082
389.99221;0.1133
389.99665;0.1184
390.00221;0.1235
390.00832;0.1287
390.01582;0.1338
390.02471;0.1389
390.03471;0.144
390.0461;0.1491
390.0586;0.1542
390.07277;0.1594
390.08832;0.1645
390.10499;0.1693
390.12165;0.1738
390.13832;0.1781
390.15499;0.1821
390.17165;0.1859
390.18832;0.1894
390.20499;0.1928
390.22165;0.1962
390.23832;0.1995
390.25499;0.2028
390.27165;0.2059
390.28832;0.2088
390.30499;0.2119
390.32165;0.2145
390.33832;0.2175
390.35499;0.2203
390.37165;0.2231
390.38832;0.2257
390.40499;0.2283
390.42165;0.231
390.43832;0.2334
390.45499;0.2359
390.47165;0.2384
390.4811;0.2398
390.4811;-0.078
390.48165;-0.0834
390.48249;-0.0887
390.48388;-0.0938
390.4861;-0.0989
390.4886;-0.104
390.49193;-0.1091
390.49638;-0.1142
390.50165;-0.1194
390.50777;-0.1245
390.51499;-0.1296
390.5236;-0.1347
390.53332;-0.1398
390.54415;-0.1449
390.55638;-0.15
390.56999;-0.1552
390.58554;-0.1603
390.60221;-0.1654
390.61888;-0.17
390.63554;-0.1744
390.65221;-0.1784
390.66888;-0.1823
390.68554;-0.1859
390.70221;-0.1896
390.71888;-0.193
390.73554;-0.1964
390.75221;-0.1995
390.76888;-0.2024
390.78554;-0.2055
390.80221;-0.2086
390.81888;-0.2116
390.83554;-0.2145
390.85221;-0.2173
390.86888;-0.22
390.88554;-0.2226
390.90221;-0.2252
390.91888;-0.2277
390.93554;-0.2302
390.95221;-0.2328
390.96888;-0.2353
390.9811;-0.2372
390.9811;0.0822
390.98165;0.0876
390.98249;0.0927
390.98388;0.098
390.9861;0.1031
390.98888;0.1082
390.99221;0.1133
390.99665;0.1184
391.00221;0.1235
391.0086;0.1287
391.0161;0.1338
391.02471;0.1389
391.03499;0.144
391.0461;0.1491
391.05888;0.1542
391.07277;0.1594
391.08832;0.1645
391.10499;0.1693
391.12165;0.1738
391.13832;0.1781
391.15499;0.1821
391.17165;0.186
391.18832;0.1894
391.20499;0.193
391.22165;0.1964
391.23832;0.1995
391.25499;0.2028
391.27165;0.2059
391.28832;0.2088
391.30499;0.2117
391.32165;0.2144
391.33832;0.2173
391.35499;0.2201
391.37165;0.2229
391.38832;0.2255
391.40499;0.2282
391.42165;0.2308
391.43832;0.2334
391.45499;0.2358
391.47165;0.2383
391.4811;0.2396
391.4811;-0.0784
391.48165;-0.0837
391.48249;-0.0888
391.48415;-0.0941
391.4861;-0.0994
391.48888;-0.1045
391.49249;-0.1096
391.49693;-0.1147
391.50221;-0.1198
391.50832;-0.1249
391.51582;-0.1301
391.52471;-0.1352
391.53415;-0.1403
391.54554;-0.1454
391.55777;-0.1505
391.57165;-0.1556
391.58721;-0.1607
391.60388;-0.1657
391.62054;-0.1704
391.63721;-0.1747
391.65388;-0.1789
391.67054;-0.1824
391.68721;-0.1863
391.70388;-0.1899
391.72054;-0.1933
391.73721;-0.1966
391.75388;-0.1998
391.77054;-0.2028
391.78721;-0.2059
391.80388;-0.2088
391.82054;-0.2117
391.83721;-0.2145
391.85388;-0.2175
391.87054;-0.2201
391.88721;-0.2227
391.90388;-0.2252
391.92054;-0.2279
391.93721;-0.2303
391.95388;-0.233
391.97054;-0.2355
391.9811;-0.2372
391.9811;0.0817
391.98165;0.0868
391.98249;0.0919
391.9836;0.097
391.98554;0.1022
391.98832;0.1073
391.99165;0.1124
391.99582;0.1175
392.0011;0.1226
392.00721;0.1277
392.01443;0.1328
392.02277;0.138
392.03249;0.1431
392.0436;0.1482
392.0561;0.1533
392.06999;0.1584
392.08527;0.1635
392.10193;0.1683
392.1186;0.173
392.13527;0.1773
392.15193;0.1815
392.1686;0.1854
392.18527;0.189
392.20193;0.1924
392.2186;0.1958
392.23527;0.199
392.25193;0.2023
392.2686;0.2054
392.28527;0.2083
392.30193;0.2113
392.3186;0.2141
392.33527;0.2169
392.35193;0.2198
392.3686;0.2226
392.38527;0.2252
392.40193;0.2279
392.4186;0.2305
392.43527;0.233
392.45193;0.2353
392.4686;0.2379
392.4811;0.2398
392.4811;-0.078
392.48165;-0.0834
392.48249;-0.0887
392.48388;-0.0938
392.4861;-0.0989
392.4886;-0.104
392.49193;-0.1091
392.49638;-0.1142
392.50165;-0.1194
392.50777;-0.1245
392.51499;-0.1296
392.5236;-0.1347
392.53304;-0.1398
392.54415;-0.1449
392.5561;-0.15
392.56999;-0.1552
392.58554;-0.1603
392.60193;-0.1654
392.6186;-0.17
392.63527;-0.1744
392.65193;-0.1786
392.6686;-0.1823
392.68527;-0.1862
392.70193;-0.1896
392.7186;-0.1931
392.73527;-0.1966
392.75193;-0.1997
392.7686;-0.2028
392.78527;-0.2059
392.80193;-0.2088
392.8186;-0.2117
392.83527;-0.2147
392.85193;-0.2173
392.8686;-0.2201
392.88527;-0.2227
392.90193;-0.2252
392.9186;-0.2279
392.93527;-0.2305
392.95193;-0.233
392.9686;-0.2355
392.9811;-0.2375
392.9811;0.0822
392.98165;0.0877
392.98249;0.0929
392.98388;0.098
392.9861;0.1031
392.98888;0.1082
392.99221;0.1133
392.99665;0.1184
393.00193;0.1235
393.00832;0.1287
393.01582;0.1338
393.02443;0.1389
393.03471;0.144
393.04582;0.1491
393.0586;0.1542
393.07277;0.1594
393.08804;0.1645
393.10471;0.1693
393.12138;0.1738
393.13804;0.1781
393.15471;0.1821
393.17138;0.186
393.18804;0.1896
393.20471;0.1931
393.22138;0.1964
393.23804;0.1997
393.25471;0.2029
393.27138;0.206
393.28804;0.209
393.30471;0.2119
393.32138;0.2147
393.33804;0.2175
393.35471;0.2203
393.37138;0.2231
393.38804;0.2257
393.40471;0.2283
393.42138;0.231
393.43804;0.2336
393.45471;0.2359
